Ticker,Sector,Industry,Company_Type,Current_Price,DCF_Price,Technical_Price,Comparable_Price,Startup_Price,Equity Value,RSI 14,Current_Multiples,Technical Trend on MA,MA_20,MA_50,MA_200,Relative_Valuation,Last_Close,Market_Cap,PE_Ratio,Revenue_Growth,Quality_Score,Quality_Grade,Growth_Quality,Median_Growth,Current_Revenue,Implied_Value_Estimate,Key_Risks,Recommendation,Confidence,Signal-Bullish,Signal-Bearish,Signal-Neutral,Signal-DCF,Signal-Startup,Signal-Technical,Signal-Comparable,Risk_Level,Investment_Thesis,Data_Quality,Next_Steps,Errors
OAKUR,,,startup_loss_making,$0.20,$0.00,$0.09,$0.00,$0.00,$0,9.548819833639794,,Downtrend,0.2539999961853027,0.2655199953913689,0.23497999623417853,N/A,$0.00,$0,,,3,D,Unknown,0.0%,$0,$0,"['Bankruptcy risk', 'Critical: <1 year cash runway', 'Weak financial health', 'Limited financial data availability']",AVOID,High,[],"['Critical cash runway or poor growth', 'Technical: Downtrend', 'Poor quality metrics']",[],,Avoid,Sell,,Very High,High-risk speculative play on revenue growth potential. Avoid based on cash runway and growth metrics.,Low,"['Exit position immediately if held', 'Monitor for fundamental changes before reconsidering', 'Seek additional data sources beyond yFinance']",[]
OAKUU,Financial Services,Shell Companies,financial,$11.85,$-inf,$11.85,$0.00,$0.00,"$-24,774,691",99.95111140910065,"{'pe': None, 'ps': None, 'pb': 1.861744}",Sideways,11.850000381469727,11.850000381469727,11.604750137329102,Fair,$0.00,$0,,,18,D,,0,$0,$0,['Weak financial health'],SELL,Medium,[],"['DCF shows -inf% downside', 'Poor quality metrics']","['Technical: Sideways', 'Fair valuation vs peers']",Strong Sell,,Neutral,Hold,Medium,Financial company requiring careful timing. Current signals: sell.,Medium,['Monitor for fundamental changes before reconsidering'],[]
OAKUW,,,startup_loss_making,$0.04,$0.00,$0.04,$0.00,$0.00,$0,,,Insufficient Moving Averages Data,,,,N/A,$0.00,$0,,,3,D,Unknown,0.0%,$0,$0,"['Bankruptcy risk', 'Critical: <1 year cash runway', 'Weak financial health', 'Limited financial data availability']",AVOID,High,[],"['Critical cash runway or poor growth', 'Poor quality metrics']",['Technical: Insufficient Moving Averages Data'],,Avoid,Neutral,,Very High,High-risk speculative play on revenue growth potential. Avoid based on cash runway and growth metrics.,Low,"['Exit position immediately if held', 'Monitor for fundamental changes before reconsidering', 'Seek additional data sources beyond yFinance']",[]
OBA,Financial Services,Shell Companies,financial,$9.95,$0.00,$10.00,$0.00,$0.00,$0,41.86536898562083,"{'pe': None, 'ps': None, 'pb': -29.351032}",Near-term Uptrend,9.93874979019165,,,Fair,$0.00,"$314,668,736",,,3,D,,0,$0,$0,"['Weak financial health', 'Limited financial data availability']",HOLD,Low,['Technical: Near-term Uptrend'],['Poor quality metrics'],"['DCF suggests fair valuation', 'Fair valuation vs peers']",Hold,,Buy,Hold,Medium,Financial company requiring careful timing. Current signals: hold.,Low,"['Monitor for catalysts that could change thesis', 'Review position at next earnings announcement', 'Seek additional data sources beyond yFinance']",['dcf_analysis():FCF and EBITDA Data Unavailable']
OBAWU,Financial Services,Shell Companies,financial,$10.02,$0.00,$9.98,$0.00,$0.00,$0,54.586066229653916,"{'pe': None, 'ps': None, 'pb': -29.557524}",Short-term Downtrend,10.013350248336792,10.021240119934083,,Fair,$0.00,$0,,,3,D,,0,$0,$0,"['Weak financial health', 'Limited financial data availability']",SELL,Medium,[],"['Technical: Short-term Downtrend', 'Poor quality metrics']","['DCF suggests fair valuation', 'Fair valuation vs peers']",Hold,,Sell,Hold,Medium,Financial company requiring careful timing. Current signals: sell.,Low,"['Monitor for fundamental changes before reconsidering', 'Seek additional data sources beyond yFinance']",['dcf_analysis():FCF and EBITDA Data Unavailable']
OBAWW,Financial Services,Shell Companies,financial,$0.17,$0.00,$0.17,$0.00,$0.00,$0,,"{'pe': None, 'ps': None, 'pb': -0.501475}",Insufficient Moving Averages Data,,,,Fair,$0.00,$0,,,3,D,,0,$0,$0,"['Weak financial health', 'Limited financial data availability']",HOLD,Low,[],['Poor quality metrics'],"['DCF suggests fair valuation', 'Technical: Insufficient Moving Averages Data', 'Fair valuation vs peers']",Hold,,Neutral,Hold,Medium,Financial company requiring careful timing. Current signals: hold.,Low,"['Monitor for catalysts that could change thesis', 'Review position at next earnings announcement', 'Seek additional data sources beyond yFinance']",['dcf_analysis():FCF and EBITDA Data Unavailable']
OBIL,,,startup_loss_making,$0.00,$0.00,$50.60,$0.00,$0.00,$0,87.09140387337477,,Strong Uptrend,50.1763671875,49.99163055419922,49.36386148452759,N/A,$0.00,$0,,,3,D,Unknown,0.0%,$0,$0,"['Bankruptcy risk', 'Critical: <1 year cash runway', 'Weak financial health', 'Limited financial data availability']",AVOID,High,['Technical: Strong Uptrend'],"['Critical cash runway or poor growth', 'Poor quality metrics']",[],,Avoid,Buy,,Very High,High-risk speculative play on revenue growth potential. Avoid based on cash runway and growth metrics.,Low,"['Exit position immediately if held', 'Monitor for fundamental changes before reconsidering', 'Seek additional data sources beyond yFinance']",[]
OBIO,Healthcare,Biotechnology,startup_loss_making,$2.35,$0.00,$3.69,$0.00,$0.44,$0,34.89462990121137,,Strong Downtrend,2.640499985218048,2.7611000108718873,3.686350005865097,N/A,$0.00,"$126,794,440",,0.075,10,D,Declining,-13.1%,"$2,638,000","$6,331,200","['Bankruptcy risk', 'Critical: <1 year cash runway', 'Weak financial health']",AVOID,High,[],"['Critical cash runway or poor growth', 'Technical: Strong Downtrend', 'Poor quality metrics']",[],,Avoid,Sell,,Very High,High-risk speculative play on revenue growth potential. Avoid based on cash runway and growth metrics.,Medium,"['Exit position immediately if held', 'Monitor for fundamental changes before reconsidering']",[]
OBLG,Technology,Software - Application,startup_loss_making,$2.90,$0.00,$3.52,$0.00,$7.22,$0,46.85568248998429,,Strong Downtrend,2.8550000190734863,3.4818000173568726,3.51775000333786,N/A,$0.00,"$6,815,890",,-0.031,20,D,Declining,-30.4%,"$2,378,000","$6,182,800","['Bankruptcy risk', 'Weak financial health']",AVOID,High,[],"['Critical cash runway or poor growth', 'Technical: Strong Downtrend', 'Poor quality metrics']",[],,Avoid,Sell,,Very High,High-risk speculative play on revenue growth potential. Avoid based on cash runway and growth metrics.,Medium,"['Exit position immediately if held', 'Monitor for fundamental changes before reconsidering']",[]
OBT,Financial Services,Banks - Regional,financial,$25.64,$41.70,$22.47,$18.95,$0.00,"$557,204,012",46.30942790164495,"{'pe': 10.015625, 'ps': 3.247323, 'pb': 1.3564701}",Downtrend,26.306204319000244,25.86833953857422,25.45377422332764,Overvalued,$0.00,"$342,625,056",10.015625,0.18,67,B,,0,$0,$0,[],HOLD,Low,"['DCF shows 63% upside', 'Good quality company metrics']","['Technical: Downtrend', 'High volume selling pressure', 'Trading above peer multiples']",[],Strong Buy,,Sell,Sell,Low,Financial company requiring careful timing. Current signals: hold.,High,"['Monitor for catalysts that could change thesis', 'Review position at next earnings announcement']",[]
OCC,Technology,Communication Equipment,startup_loss_making,$8.99,$0.00,$19.53,$0.00,$18.33,$0,65.1362228027127,,Strong Uptrend,7.495999979972839,6.2109999847412105,4.169999989271164,N/A,$0.00,"$79,745,288",,0.228,22,D,Weak (<15%),4.5%,"$66,674,099","$173,352,657","['Bankruptcy risk', 'Critical: <1 year cash runway', 'Weak financial health']",AVOID,High,['Technical: Strong Uptrend'],"['Critical cash runway or poor growth', 'Poor quality metrics']",[],,Avoid,Buy,,Very High,High-risk speculative play on revenue growth potential. Avoid based on cash runway and growth metrics.,Medium,"['Exit position immediately if held', 'Monitor for fundamental changes before reconsidering']",[]
OCCI,Financial Services,Asset Management,financial,$5.49,$-22.26,$5.92,$2.71,$0.00,"$-616,890,306",35.17228446019237,"{'pe': 39.214283, 'ps': 3.7324047, 'pb': 0.89486545}",Strong Downtrend,5.81498155593872,5.73498236656189,5.918327553272247,Overvalued,$0.00,"$152,160,896",39.214283,0.594,49,C,,0,$0,$0,[],SELL,Medium,[],"['DCF shows -505% downside', 'Technical: Strong Downtrend', 'Trading above peer multiples']",[],Strong Sell,,Sell,Sell,Low,Financial company requiring careful timing. Current signals: sell.,High,['Monitor for fundamental changes before reconsidering'],[]
OCCIM,Financial Services,Asset Management,financial,$25.25,$-inf,$26.96,$0.00,$0.00,"$-616,890,306",61.97943682393343,"{'pe': None, 'ps': None, 'pb': 4.1157293}",Strong Uptrend,25.058501148223876,24.870509300231934,24.082033815383912,Fair,$0.00,$0,,0.594,47,C,,0,$0,$0,[],HOLD,Low,['Technical: Strong Uptrend'],['DCF shows -inf% downside'],['Fair valuation vs peers'],Strong Sell,,Buy,Hold,Low,Financial company requiring careful timing. Current signals: hold.,High,"['Monitor for catalysts that could change thesis', 'Review position at next earnings announcement']",[]
OCCIN,Financial Services,Asset Management,financial,$24.34,$-inf,$25.78,$0.00,$0.00,"$-616,890,306",53.799755930859654,"{'pe': 48.582836, 'ps': None, 'pb': 3.9674}",Strong Uptrend,24.29049606323242,24.22262538909912,23.493087787628173,Overvalued,$0.00,$0,48.582836,0.594,49,C,,0,$0,$0,[],HOLD,Low,"['Technical: Strong Uptrend', 'Strong volume supporting uptrend']","['DCF shows -inf% downside', 'Trading above peer multiples']",[],Strong Sell,,Buy,Sell,Low,Financial company requiring careful timing. Current signals: hold.,High,"['Monitor for catalysts that could change thesis', 'Review position at next earnings announcement']",[]
OCCIO,Financial Services,Asset Management,financial,$24.98,$-inf,$26.75,$0.00,$0.00,"$-616,890,306",55.302612839202865,"{'pe': 49.8503, 'ps': None, 'pb': 4.0709047}",Strong Uptrend,24.91367702484131,24.798148918151856,24.12575183868408,Overvalued,$0.00,$0,49.8503,0.594,49,C,,0,$0,$0,[],HOLD,Low,['Technical: Strong Uptrend'],"['DCF shows -inf% downside', 'Trading above peer multiples']",[],Strong Sell,,Buy,Sell,Low,Financial company requiring careful timing. Current signals: hold.,High,"['Monitor for catalysts that could change thesis', 'Review position at next earnings announcement']",[]
OCFC,Financial Services,Banks - Regional,financial,$17.93,$-2.92,$24.15,$12.96,$0.00,"$-167,483,048",49.565575980289715,"{'pe': 12.716312, 'ps': 2.735942, 'pb': 0.62484753}",Strong Uptrend,18.19050016403198,17.66389316558838,17.259564929008484,Overvalued,$0.00,"$1,028,919,360",12.716312,0.069,47,C,,0,$0,$0,[],HOLD,Low,['Technical: Strong Uptrend'],"['DCF shows -116% downside', 'Trading above peer multiples']",[],Strong Sell,,Buy,Sell,Low,Financial company requiring careful timing. Current signals: hold.,High,"['Monitor for catalysts that could change thesis', 'Review position at next earnings announcement']",[]
OCG,Consumer Cyclical,Internet Retail,startup_loss_making,$4.08,$0.00,$2.49,$0.00,$1.13,$0,51.341414390981214,,Downtrend,3.960349988937378,4.318480010032654,3.4489950001239777,N/A,$0.00,"$84,594,424",,-0.775,20,D,Declining,-60.6%,"$622,690","$996,304","['Bankruptcy risk', 'Weak financial health']",AVOID,High,[],"['Critical cash runway or poor growth', 'Technical: Downtrend', 'Poor quality metrics']",[],,Avoid,Sell,,Very High,High-risk speculative play on revenue growth potential. Avoid based on cash runway and growth metrics.,Medium,"['Exit position immediately if held', 'Monitor for fundamental changes before reconsidering']",[]
OCGN,Healthcare,Biotechnology,startup_loss_making,$1.66,$0.00,$2.94,$0.00,$0.11,$0,84.02833336868616,,Strong Uptrend,1.150499987602234,1.0771199893951415,0.8590249958634376,N/A,$0.00,"$518,425,856",,0.203,17,D,Exceptional (>50%),54.9%,"$4,055,000","$38,928,000","['High volatility - total loss possible', 'Critical: <1 year cash runway', 'Weak financial health']",SPECULATIVE BUY,Low - High Risk,"['Strong revenue growth with adequate runway', 'Technical: Strong Uptrend', 'Strong volume supporting uptrend']",['Poor quality metrics'],[],,Speculative Buy,Buy,,Very High,High-risk speculative play on revenue growth potential. Speculative Buy based on cash runway and growth metrics.,Medium,"['Limit position size to <2% of portfolio', 'Monitor cash burn rate and runway quarterly', 'Set stop-loss at -50% to limit downside', 'Track revenue growth sustainability']",[]
OCS,Healthcare,Biotechnology,startup_loss_making,$17.75,$0.00,$21.93,$0.00,$3.04,$0,54.919597942332544,,Uptrend,17.120249938964843,17.574099922180174,18.66377497673035,N/A,$0.00,"$928,959,744",,0.065,25,D,Unknown,0.0%,$0,$0,"['Bankruptcy risk', 'Weak financial health']",AVOID,High,['Technical: Uptrend'],"['Critical cash runway or poor growth', 'Poor quality metrics']",[],,Avoid,Buy,,Very High,High-risk speculative play on revenue growth potential. Avoid based on cash runway and growth metrics.,Medium,"['Exit position immediately if held', 'Monitor for fundamental changes before reconsidering']",[]
OCSAW,,,startup_loss_making,$6.82,$0.00,$6.82,$0.00,$0.00,$0,,,Insufficient Moving Averages Data,,,,N/A,$0.00,$0,,,3,D,Unknown,0.0%,$0,$0,"['Bankruptcy risk', 'Critical: <1 year cash runway', 'Weak financial health', 'Limited financial data availability']",AVOID,High,[],"['Critical cash runway or poor growth', 'Poor quality metrics']",['Technical: Insufficient Moving Averages Data'],,Avoid,Neutral,,Very High,High-risk speculative play on revenue growth potential. Avoid based on cash runway and growth metrics.,Low,"['Exit position immediately if held', 'Monitor for fundamental changes before reconsidering', 'Seek additional data sources beyond yFinance']",[]
OCSL,Financial Services,Asset Management,financial,$12.95,$-11.32,$13.78,$7.58,$0.00,"$-997,242,387",35.32547797645883,"{'pe': 22.719297, 'ps': 3.4142797, 'pb': 0.77258086}",Strong Downtrend,13.404288530349731,13.436108627319335,13.781332578659057,Overvalued,$0.00,"$1,140,707,456",22.719297,-0.208,44,C,,0,$0,$0,[],SELL,Medium,[],"['DCF shows -187% downside', 'Technical: Strong Downtrend', 'Trading above peer multiples']",[],Strong Sell,,Sell,Sell,Low,Financial company requiring careful timing. Current signals: sell.,High,['Monitor for fundamental changes before reconsidering'],[]
OCTO,Consumer Cyclical,Packaging & Containers,startup_loss_making,$24.11,$0.00,$408.63,$0.00,$114.71,$0,53.280914511022345,,Strong Uptrend,11.804750049114228,5.630900022983551,2.458416010737419,N/A,$0.00,"$73,408,680",,0.434,10,D,Exceptional (>50%),112.3%,"$39,621,272","$380,364,211","['Bankruptcy risk', 'Critical: <1 year cash runway', 'Weak financial health']",AVOID,High,"['Technical: Strong Uptrend', 'Strong volume supporting uptrend']","['Critical cash runway or poor growth', 'Poor quality metrics']",[],,Avoid,Buy,,Very High,High-risk speculative play on revenue growth potential. Avoid based on cash runway and growth metrics.,Medium,"['Exit position immediately if held', 'Monitor for fundamental changes before reconsidering']",['Stock OCTO appears to be delisted or invalid']
OCUL,Healthcare,Biotechnology,startup_loss_making,$12.25,$0.00,$20.04,$0.00,$2.68,$0,48.17399271972919,,Strong Uptrend,12.59050006866455,12.237600078582764,9.092300033569336,N/A,$0.00,"$2,131,441,408",,-0.181,20,D,Weak (<15%),13.5%,"$63,723,000","$152,935,200","['Bankruptcy risk', 'Weak financial health']",AVOID,High,"['Technical: Strong Uptrend', 'Strong volume supporting uptrend']","['Critical cash runway or poor growth', 'Poor quality metrics']",[],,Avoid,Buy,,Very High,High-risk speculative play on revenue growth potential. Avoid based on cash runway and growth metrics.,Medium,"['Exit position immediately if held', 'Monitor for fundamental changes before reconsidering']",[]
ODD,Technology,Software - Infrastructure,growth_profitable,$61.06,$78.18,$49.66,$69.81,$0.00,"$3,461,942,849",43.923303545649134,"{'pe': 33.925, 'ps': 4.5343304, 'pb': 9.879469}",Downtrend,61.911499977111816,63.76580001831055,55.89802484512329,Undervalued,$0.00,"$3,409,154,560",33.925,0.251,69,B,,0,$0,$0,[],BUY,High,"['DCF shows 28% upside', 'Trading below peer multiples', 'Good quality company metrics']",['Technical: Downtrend'],[],Strong Buy,,Sell,Buy,Low,Growth company with B fundamentals. Multiple analysis methods suggest buy.,High,"['Consider position sizing based on risk tolerance', 'Monitor quarterly earnings for confirmation of thesis', 'Review management guidance and forward outlook']",[]
ODDS,,,startup_loss_making,$0.00,$0.00,$42.84,$0.00,$0.00,$0,64.34496676862273,,Strong Uptrend,34.39513301849365,33.432184867858886,28.55499662399292,N/A,$0.00,$0,27.775831,,10,D,Unknown,0.0%,$0,$0,"['Bankruptcy risk', 'Critical: <1 year cash runway', 'Weak financial health', 'Limited financial data availability']",AVOID,High,"['Technical: Strong Uptrend', 'Strong volume supporting uptrend']","['Critical cash runway or poor growth', 'Poor quality metrics']",[],,Avoid,Buy,,Very High,High-risk speculative play on revenue growth potential. Avoid based on cash runway and growth metrics.,Low,"['Exit position immediately if held', 'Monitor for fundamental changes before reconsidering', 'Seek additional data sources beyond yFinance']",[]
ODFL,Industrials,Trucking,cyclical,$139.34,$0.00,$167.26,$66.35,$0.00,$0,36.279340941871254,"{'pe': 27.2681, 'ps': 5.1936145, 'pb': 6.936134}",Strong Downtrend,147.02862396240235,151.4490887451172,167.26067710876464,Overvalued,$0.00,"$29,284,829,184",27.2681,-0.061,47,C,,0,$0,$0,[],SELL,Medium,[],"['Technical: Strong Downtrend', 'Trading above peer multiples']",[],,,Sell,Sell,Low,Cyclical company requiring careful timing. Current signals: sell.,High,['Monitor for fundamental changes before reconsidering'],[]
ODP,Consumer Cyclical,Specialty Retail,mature_profitable,$27.86,$11.76,$47.74,$178.55,$0.00,"$354,211,273",74.24630807807061,"{'pe': 20.188406, 'ps': 0.12542213, 'pb': 1.0529499}",Strong Uptrend,21.683999729156493,20.075599822998047,18.91969997406006,Undervalued,$0.00,"$839,074,048",20.188406,-0.076,22,D,,0,$0,$0,['Weak financial health'],SELL,Medium,"['Technical: Strong Uptrend', 'Strong volume supporting uptrend', 'Trading below peer multiples']","['DCF shows -58% downside', 'Poor quality metrics']",[],Strong Sell,,Buy,Buy,Medium,Stable dividend-paying company. DCF suggests Strong Sell with D quality metrics.,High,['Monitor for fundamental changes before reconsidering'],[]
ODVWZ,Basic Materials,Gold,startup_loss_making,$0.33,$0.00,$0.32,$0.00,$0.00,$0,,,Insufficient Moving Averages Data,,,,N/A,$0.00,$0,,1.606,25,D,Declining,-50.6%,"$4,560,000","$9,120,000","['Bankruptcy risk', 'Critical: <1 year cash runway', 'Weak financial health']",AVOID,High,[],"['Critical cash runway or poor growth', 'Poor quality metrics']",['Technical: Insufficient Moving Averages Data'],,Avoid,Neutral,,Very High,High-risk speculative play on revenue growth potential. Avoid based on cash runway and growth metrics.,Medium,"['Exit position immediately if held', 'Monitor for fundamental changes before reconsidering']",[]
ODYS,Technology,Scientific & Technical Instruments,startup_loss_making,$4.16,$0.00,$5.92,$0.00,$4.48,$0,57.25673875212288,,Strong Downtrend,3.9125,4.165240015983581,5.923774989843369,N/A,$0.00,"$68,006,464",,-0.693,20,D,Exceptional (>50%),71.8%,"$3,964,000","$41,225,600","['High volatility - total loss possible', 'Weak financial health']",MONITOR,Low,['Strong revenue growth with adequate runway'],"['Technical: Strong Downtrend', 'Poor quality metrics']",[],,Speculative Buy,Sell,,Very High,High-risk speculative play on revenue growth potential. Speculative Buy based on cash runway and growth metrics.,Medium,"['Wait for clearer fundamental signals', 'Consider adding to watchlist for quarterly review']",[]
OESX,Industrials,Electrical Equipment & Parts,turnaround,$8.80,$-8.83,$11.37,$40.59,$0.00,"$-31,099,765",60.90174733069203,"{'pe': None, 'ps': 0.39020994, 'pb': 2.732071}",Uptrend,8.151999998092652,6.956200008392334,7.317550001144409,Undervalued,$0.00,"$30,978,376",,-0.017,0,D,,0,$0,$0,['Weak financial health'],HOLD,Low,"['Technical: Uptrend', 'Strong volume supporting uptrend', 'Trading below peer multiples']","['DCF shows -200% downside', 'Poor quality metrics']",[],Strong Sell,,Buy,Buy,Medium,Turnaround company requiring careful timing. Current signals: hold.,Medium,"['Monitor for catalysts that could change thesis', 'Review position at next earnings announcement']",[]
OFAL,Industrials,Engineering & Construction,startup_loss_making,$1.34,$0.00,$0.60,$0.00,$-0.01,$0,46.61161977699792,,Short-term Downtrend,1.3552499949932098,1.5328999996185302,,N/A,$0.00,"$18,657,640",,-0.707,10,D,Declining,-56.8%,"$202,007","$404,014","['Bankruptcy risk', 'Critical: <1 year cash runway', 'Weak financial health', 'Limited financial data availability']",AVOID,High,[],"['Critical cash runway or poor growth', 'Technical: Short-term Downtrend', 'Poor quality metrics']",[],,Avoid,Sell,,Very High,High-risk speculative play on revenue growth potential. Avoid based on cash runway and growth metrics.,Low,"['Exit position immediately if held', 'Monitor for fundamental changes before reconsidering', 'Seek additional data sources beyond yFinance']",[]
OFIX,Healthcare,Medical Devices,startup_loss_making,$14.75,$0.00,$17.52,$0.00,$45.06,$0,55.387068971182046,,Uptrend,14.78799991607666,13.354400005340576,14.648200025558472,N/A,$0.00,"$582,540,416",,0.023,15,D,Weak (<15%),7.1%,"$799,491,000","$1,918,778,400","['Bankruptcy risk', 'Weak financial health']",AVOID,High,"['Technical: Uptrend', 'Strong volume supporting uptrend']","['Critical cash runway or poor growth', 'Poor quality metrics']",[],,Avoid,Buy,,Very High,High-risk speculative play on revenue growth potential. Avoid based on cash runway and growth metrics.,Medium,"['Exit position immediately if held', 'Monitor for fundamental changes before reconsidering']",[]
OFLX,Industrials,Specialty Industrial Machinery,cyclical,$33.75,$0.00,$35.42,$24.16,$0.00,$0,46.50738845432373,"{'pe': 19.970413, 'ps': 3.3831515, 'pb': 4.0560026}",Strong Downtrend,34.60599994659424,33.843799896240235,35.41707255363465,Overvalued,$0.00,"$340,683,360",19.970413,0.037,64,B,,0,$0,$0,[],HOLD,Low,['Good quality company metrics'],"['Technical: Strong Downtrend', 'Trading above peer multiples']",[],,,Sell,Sell,Low,Cyclical company requiring careful timing. Current signals: hold.,High,"['Monitor for catalysts that could change thesis', 'Review position at next earnings announcement']",[]
OFS,Financial Services,Asset Management,financial,$8.20,$24.33,$10.13,$7.71,$0.00,"$325,910,709",47.1465620377457,"{'pe': 10.789474, 'ps': 2.535114, 'pb': 0.7514663}",Strong Uptrend,8.282951021194458,8.139007873535157,7.856646654605865,Overvalued,$0.00,"$109,864,240",10.789474,-0.062,37,D,,0,$0,$0,['Weak financial health'],HOLD,Low,"['DCF shows 197% upside', 'Technical: Strong Uptrend', 'Strong volume supporting uptrend']","['Trading above peer multiples', 'Poor quality metrics']",[],Strong Buy,,Buy,Sell,Medium,Financial company requiring careful timing. Current signals: hold.,High,"['Monitor for catalysts that could change thesis', 'Review position at next earnings announcement']",[]
OFSSH,,,startup_loss_making,$0.00,$0.00,$25.08,$0.00,$0.00,$0,72.6744023094262,,Strong Uptrend,23.436399936676025,23.352519989013672,22.426859016418458,N/A,$0.00,$0,,,3,D,Unknown,0.0%,$0,$0,"['Bankruptcy risk', 'Critical: <1 year cash runway', 'Weak financial health', 'Limited financial data availability']",AVOID,High,['Technical: Strong Uptrend'],"['Critical cash runway or poor growth', 'Poor quality metrics']",[],,Avoid,Buy,,Very High,High-risk speculative play on revenue growth potential. Avoid based on cash runway and growth metrics.,Low,"['Exit position immediately if held', 'Monitor for fundamental changes before reconsidering', 'Seek additional data sources beyond yFinance']",[]
OFSSO,,,turnaround,$25.40,$0.00,$26.00,$0.00,$0.00,$0,65.02749689683293,"{'pe': None, 'ps': None, 'pb': 2.3277125}",Near-term Uptrend,25.317099952697752,,,Fair,$0.00,$0,,-0.062,20,D,,0,$0,$0,['Weak financial health'],HOLD,Low,['Technical: Near-term Uptrend'],['Poor quality metrics'],"['DCF suggests fair valuation', 'Fair valuation vs peers']",Hold,,Buy,Hold,Medium,Turnaround company requiring careful timing. Current signals: hold.,Medium,"['Monitor for catalysts that could change thesis', 'Review position at next earnings announcement']",['dcf_analysis():FCF and EBITDA Data Unavailable']
OGI,Healthcare,Drug Manufacturers - Specialty & Generic,turnaround,$1.80,$-1.26,$2.82,$3.91,$0.00,"$-169,047,065",63.5563213377233,"{'pe': 180.0, 'ps': 1.0781443, 'pb': 0.6258693}",Strong Uptrend,1.7024999856948853,1.5708999943733215,1.3799699983000755,Undervalued,$0.00,"$241,310,256",180.0,0.724,44,C,,0,$0,$0,[],HOLD,Low,"['Technical: Strong Uptrend', 'Trading below peer multiples']",['DCF shows -170% downside'],[],Strong Sell,,Buy,Buy,Low,Turnaround company requiring careful timing. Current signals: hold.,Medium,"['Monitor for catalysts that could change thesis', 'Review position at next earnings announcement']",[]
OKLL,,,startup_loss_making,$0.00,$0.00,$204.11,$0.00,$0.00,$0,89.83837145767993,,Short-term Uptrend,44.55799970626831,36.03549991607666,,N/A,$0.00,$0,,,3,D,Unknown,0.0%,$0,$0,"['Bankruptcy risk', 'Critical: <1 year cash runway', 'Weak financial health', 'Limited financial data availability']",AVOID,High,"['Technical: Short-term Uptrend', 'Strong volume supporting uptrend']","['Critical cash runway or poor growth', 'Poor quality metrics']",[],,Avoid,Buy,,Very High,High-risk speculative play on revenue growth potential. Avoid based on cash runway and growth metrics.,Low,"['Exit position immediately if held', 'Monitor for fundamental changes before reconsidering', 'Seek additional data sources beyond yFinance']",[]
OKTA,Technology,Software - Infrastructure,mature_profitable,$92.20,$100.82,$97.89,$50.88,$0.00,"$16,984,582,384",50.340507123178895,"{'pe': 109.7619, 'ps': 5.8825765, 'pb': 2.4061797}",Strong Downtrend,91.59549903869629,93.00079956054688,97.88735000610352,Overvalued,$0.00,"$16,253,558,784",109.7619,0.127,47,C,,0,$0,$0,[],SELL,Medium,[],"['Technical: Strong Downtrend', 'Trading above peer multiples']",['DCF suggests fair valuation'],Hold,,Sell,Sell,Low,Stable dividend-paying company. DCF suggests Hold with C quality metrics.,High,['Monitor for fundamental changes before reconsidering'],[]
OKUR,Healthcare,Biotechnology,startup_loss_making,$2.53,$0.00,$3.41,$0.00,$6.43,$0,49.40107009095816,,Uptrend,2.6039999961853026,2.4661999988555907,4.209125006794929,N/A,$0.00,"$34,230,800",,,18,D,Unknown,0.0%,$0,$0,"['Bankruptcy risk', 'High risk: <2 years cash runway', 'Weak financial health']",AVOID,High,['Technical: Uptrend'],"['Critical cash runway or poor growth', 'Poor quality metrics']",[],,Avoid,Buy,,Very High,High-risk speculative play on revenue growth potential. Avoid based on cash runway and growth metrics.,Medium,"['Exit position immediately if held', 'Monitor for fundamental changes before reconsidering']",[]
OKYO,Healthcare,Biotechnology,startup_loss_making,$2.20,$0.00,$1.65,$0.00,$0.04,$0,45.491738263014824,,Downtrend,2.205250012874603,2.5456600093841555,1.7478299999237061,N/A,$0.00,"$82,743,488",,,5,D,Unknown,0.0%,$0,$0,"['Bankruptcy risk', 'Critical: <1 year cash runway', 'Weak financial health', 'Limited financial data availability']",AVOID,High,[],"['Critical cash runway or poor growth', 'Technical: Downtrend', 'Poor quality metrics']",[],,Avoid,Sell,,Very High,High-risk speculative play on revenue growth potential. Avoid based on cash runway and growth metrics.,Low,"['Exit position immediately if held', 'Monitor for fundamental changes before reconsidering', 'Seek additional data sources beyond yFinance']",[]
OLB,Technology,Software - Infrastructure,startup_loss_making,$1.28,$0.00,$1.50,$0.00,$3.79,$0,49.07849349752952,,Strong Downtrend,1.21527498960495,1.3792320036888122,1.5010135012865067,N/A,$0.00,"$11,223,209",,-0.356,10,D,Weak (<15%),0.7%,"$12,838,988","$33,381,369","['Bankruptcy risk', 'Critical: <1 year cash runway', 'Weak financial health']",AVOID,High,[],"['Critical cash runway or poor growth', 'Technical: Strong Downtrend', 'Poor quality metrics']",[],,Avoid,Sell,,Very High,High-risk speculative play on revenue growth potential. Avoid based on cash runway and growth metrics.,Medium,"['Exit position immediately if held', 'Monitor for fundamental changes before reconsidering']",[]
